"","X_3H11_A_T42_repeat_L1","X_3H11_B_T42_repeat_L1","X_3H11_C_T42_repeat_L1","X_SynCom_A_T42_repeat_L1","X_SynCom_B_T42_repeat_L1","X_SynCom_C_T42_repeat_L1","X_3H11_A_T53_repeat_L1","X_3H11_B_T53_repeat_L1","X_3H11_C_T53_repeat_L1","X_SynCom_A_T53_repeat_L1","X_SynCom_B_T53_repeat_L1","X_SynCom_C_T53_repeat_L1","X_SynCom_A_T71_repeat_L1","X_SynCom_B_T71_repeat_L1","X_SynCom_C_T71_repeat_L1","X_SynCom_A_T95_repeat_L1","X_SynCom_B_T95_repeat_L1","X_SynCom_C_T95_repeat_L1"
"GW101-3H11_contig_1_1070",6.92118661455834,6.4105169860413,4.7207387682776,10.5935069960345,10.994302382371,11.2993979260205,8.32589646972426,10.1821733815669,10.6052086100318,11.1327088900686,11.6866412375861,11.3614927028851,10.1399701802769,9.29003689845665,9.89260757699769,10.2480497374613,9.49932493978305,8.55464069618179
"GW101-3H11_contig_1_1071",8.63060165031279,8.44365779487509,6.92388462549882,11.2500839083233,11.2160243962906,11.5289077565555,11.2400288202528,12.8120019966366,13.3013311554137,10.9141026022766,11.7086474933891,11.3614927028851,9.87943765865501,8.98638172276408,9.45888362693971,10.5149329044967,9.85343976173177,9.06989145962981
"GW101-3H11_contig_1_1072",5.60878293019031,5.42011949144472,4.88705101721298,9.31973586565369,9.53893047088383,9.60443322045236,8.47915870371895,9.2908373692443,9.56174386539497,9.39444983737796,9.5713870653984,9.0291489044579,8.79197092102413,6.46020939491359,7.91746124168023,9.21027499808425,8.56334456784745,8.64208371855953
"GW101-3H11_contig_1_1073",5.90091454057244,6.14762009497841,5.09135522661659,10.2097514508211,10.3400617600472,10.1164071191851,8.74407612436703,8.95954306579624,9.45381603856047,10.029544834041,10.2514921764846,9.90706202641556,9.18539614215058,6.657527039434,8.56484867995658,9.79723158291081,9.23206553299402,9.02533409902829
"GW101-3H11_contig_1_1074",7.90384265272515,8.04666729804035,7.33410367321486,12.7526276465986,12.8377283862483,12.6374071151897,10.80684909342,11.1269096875979,11.2957766242139,11.5506330049353,11.3746508938851,10.7448946232997,10.5758540470048,8.28075879659684,10.1436708740674,11.553019272618,11.0620997421966,10.265631308769
"GW101-3H11_contig_1_1075",8.50221362361772,8.58774389209085,8.21327296051103,11.8182181691254,11.7641850626032,11.663678732425,9.49281111110035,9.95716449477674,10.6274588927109,10.5185543278068,11.0677169651103,11.099031149683,9.69963829616184,8.50581348536191,9.53511681863003,10.2849767577452,9.79212516329947,9.34607530753143
"GW101-3H11_contig_1_1076",8.80037409591054,8.89441339332841,8.39672049190787,11.7405765261431,11.8778122629442,11.5831723485134,8.92100330581839,9.13467943519627,9.81538594864381,10.300435872271,10.3399715107918,10.0761157165429,9.30369297133551,8.77514538146881,9.22966296199048,10.0465863112234,9.29462222089925,9.0225030350215
"GW101-3H11_contig_1_1077",9.28886029523627,9.14192007159911,9.10006209837525,11.7116929297023,11.7738581995626,11.6539884025575,9.87075982232252,9.92043420189968,11.0645949664642,10.381335936308,10.7399920634915,10.5671349231844,9.31280249315338,9.04541686071514,9.33328232343453,9.95789679096223,9.74643978433227,8.91974407102999
"GW101-3H11_contig_1_1078",7.48949411674228,7.36908689054347,7.46245838565105,10.7392211666675,10.665905827088,10.4883654659558,8.74407612436703,8.98008619533095,10.354857337139,8.29793198831822,9.22880670037247,8.14830488310729,7.08887055432601,6.95409103730537,6.90363339497268,8.32800107344251,7.75763353485392,6.97397934942967
"GW101-3H11_contig_1_1079",5.45821395961882,5.49776396403053,5.24582139341032,8.63271113111888,8.64559229998852,8.47277535104164,6.82091966622544,7.06275020264355,8.11671339272691,5.6430781208547,6.10883382807416,5.48752594400415,4.85859263018403,4.54589270006246,5.04279972480298,6.03623184884105,5.23338641625109,5.0268452213898
"GW101-3H11_contig_1_108",5.99130820658453,5.81057994229881,5.8925590573076,5.72265878508693,6.11124237240903,5.90678980598983,4.07135675803738,3.559483165698,1.38696872066301,4.85707547823626,3.48930429095141,1.38696872066301,5.04631530641282,4.42567605507523,4.55871658082749,5.72302372875768,5.27092362394639,4.7789568617333
"GW101-3H11_contig_1_1080",7.31408196915515,7.38444961785237,7.38185920260347,7.37921565501394,7.14029946931588,6.99222853766051,5.72933114608925,5.21623310853322,3.78808958331726,7.2571819207197,7.27595533576052,6.96043038744908,7.87702670894104,7.21789509436451,7.72763320026423,7.89896890289957,7.82198217082852,7.91388610725562
"GW101-3H11_contig_1_1081",7.01741795521965,7.13784289082477,7.44933415780878,6.55580494995183,6.41310143865161,6.51666891949058,10.6434689014275,10.68901851975,10.5826097829724,8.73260143200185,8.44650119334467,7.67336288900721,7.56909909787527,7.79810114994039,7.75277365280702,7.50449336432138,7.31429439480716,7.6011848973518
"GW101-3H11_contig_1_1082",6.19517773017886,6.12338042054764,6.35954635063934,5.79205840985433,5.53121573463541,5.94015704538834,8.80978326090015,8.44255550541023,8.75462070983925,7.3214243768502,7.44966622522281,6.96043038744908,6.64513178669833,6.81932256499797,6.79886620754022,6.57719950195492,6.58437564446508,6.66082456262864
"GW101-3H11_contig_1_1083",7.537711762524,7.55027281425502,7.73972477876278,7.14450635952474,7.26457452713893,7.29444286713551,7.91263400117621,8.2188135961735,8.99606617628739,7.78845553934262,7.16956520125271,6.96043038744908,7.78649866157026,7.66036404126286,7.5163373411996,7.36972675617988,7.49094752389023,7.71077934881537
"GW101-3H11_contig_1_1084",8.66984006873368,8.44487927509063,8.55578023782392,8.02754397485296,7.98150724849952,8.04286801793693,8.07109362238052,7.80060443177578,7.47321868394829,8.64885998087864,8.65008517008373,8.50500060785411,8.93199425988145,8.67791388559972,8.9324708781945,8.76100819996385,8.3745985169229,8.53887702919951
"GW101-3H11_contig_1_1085",10.0737322605836,10.010463966492,10.0821861856472,9.38070733677461,9.42165158099491,9.4273663918485,12.0823921273723,11.2714172342327,10.5995920037712,10.7494289898648,10.4000054550612,9.90706202641556,10.7531392921931,10.5356966755212,10.6527918751918,10.574191942117,10.4891715301127,10.4850945162963
"GW101-3H11_contig_1_1086",9.55050875404791,9.42914332498684,9.52465818363884,8.98844351964257,9.02634160322535,8.87632689804742,9.21093676385939,8.33501818796079,8.48898977077506,9.8692990183736,9.4941655061264,8.79075032469798,9.91148689950732,9.96039917434122,9.96026133425343,9.92159662676739,9.85497816952382,9.95714080095726
"GW101-3H11_contig_1_1087",7.29353482496716,7.6361995503791,7.63697785855799,7.70961927316184,7.63168092244586,7.21046623144491,5.83432565017201,6.66599427271161,7.5215519730538,6.92173873168162,7.66856995268463,6.96043038744908,7.42768578050154,7.35411263169253,7.71489670443987,7.73551154564689,7.88959982062437,7.68235877683551
"GW101-3H11_contig_1_1088",7.59640073503898,7.64260201119163,7.96851134503188,7.17399544839337,7.16885662909903,7.16891352211834,9.49281111110035,9.8214530926953,9.72541421742044,8.042467665608,8.31296053000766,8.14830488310729,8.17413606416105,7.8276519374988,7.95585403545672,8.39161743045887,8.36166942018923,8.63097424144297
"GW101-3H11_contig_1_1089",7.49464624992207,7.25391959093411,7.29061153753704,7.12785909273005,7.05106853034977,6.95195952493484,8.11334466318308,7.91172352876657,8.11671339272691,7.87184827370181,7.57164640645897,6.96043038744908,7.45616008214114,7.53698293144147,7.50158086250051,7.42801271040683,7.45080796421504,7.76599359467114
"GW101-3H11_contig_1_109",6.22030158353584,6.45001840012894,6.45199822241872,7.12785909273005,7.18572330010478,6.98426423039072,5.61604792293727,6.04028550594997,6.75569910272654,5.77155266878931,4.97487607402385,5.48752594400415,5.71599108080768,5.3892019042073,5.12256542806639,5.69950042043955,6.42765699858008,5.11505176550571
"GW101-3H11_contig_1_1090",5.98398873702815,5.82569356502655,6.07477559045685,6.01153280170839,5.85383404685565,6.17309775647782,7.36652447885605,8.28635780942677,8.53679874302875,6.268725575263,6.19822891743111,7.36051695535678,6.05125931763151,5.56848132159263,5.74235542142124,6.07327511295196,5.50926383142584,5.11505176550571
"GW101-3H11_contig_1_1091",8.56109913180331,8.60314314282935,8.46089517904671,8.25761478552498,8.37612833937273,8.50187930860081,9.34107825136778,8.58348035493566,7.98503630275598,8.86059717000912,8.66582160943709,7.36051695535678,9.00607092770754,9.3027171281473,9.24302976581013,8.88840280415415,9.03985165452093,9.00252848100043
"GW101-3H11_contig_1_1092",9.29772840903605,9.75283827049203,9.95194667347113,10.1886437955815,10.3105792569496,9.78903122059583,7.01177435123693,7.10078115134623,6.49009358778217,10.067492070055,10.1347910796297,9.96564213416347,10.0946646704422,10.0533698199593,9.94398406550926,10.7713528235751,11.231558969277,11.5567440759348
"GW101-3H11_contig_1_1093",9.44203337598385,9.96478922068678,10.0381684088189,10.7129624474924,10.6485268520217,10.458986276419,8.70316555496468,8.73621395279365,9.0298703970728,10.067492070055,10.5389259351907,10.4894082252626,10.2043190230567,9.94160444607341,9.95485595807891,10.9478954006235,11.2166782910309,11.264965321813
"GW101-3H11_contig_1_1094",9.52870329563571,9.85468363933191,9.91901059288485,10.1582366927581,10.2650288104032,10.1770316508042,8.09237383716368,8.36656979285951,8.63890548030723,9.6268229954712,9.50295265324175,8.50500060785411,9.48731660730895,9.27080509689547,9.44738180438556,10.3821373442296,10.2725940011712,10.0847571780797
"GW101-3H11_contig_1_1095",8.71357259266287,9.05740323267774,9.28055485158023,9.75368758987631,9.73829278509578,9.56271897280303,6.47681316275221,7.10078115134623,6.16416962624479,7.97750771259179,8.23070666283103,7.930294940851,8.35636444745393,8.13237306304431,8.21747888275392,9.45236410888525,9.6236615370564,9.39286227176948
"GW101-3H11_contig_1_1096",7.65279446183164,7.8430725623726,8.15626899581986,8.67456458308859,8.44661035504092,8.40580698019268,5.61604792293727,5.87430876855366,5.89696971648238,6.68173653165817,6.90355488165611,6.40469985381532,6.28108429394381,6.56224416654617,6.59143784122003,8.06426501988653,8.1523879757156,7.73173317669625
"GW101-3H11_contig_1_1097",6.3568257075764,6.58031845528759,6.15466475701629,6.03317700589224,6.22450756050291,6.0358493639143,5.49304542825097,6.38686657163033,5.65790556789299,6.78663463307683,6.57707751306096,1.38696872066301,6.46993055218179,6.64429499032103,6.28147330632651,6.48405959893922,6.42765699858008,6.3712319964556
"GW101-3H11_contig_1_1098",6.85860667548496,7.23991087619,7.31686391824003,7.66877997396521,7.79993627333855,7.71906943359035,6.02376990393063,6.18907300737857,5.14158005803479,6.5085112832352,6.5088648797327,7.930294940851,7.17134079798799,6.7344646499769,6.7117656430334,7.25365280442159,7.38416605217974,7.77947308932123
"GW101-3H11_contig_1_1099",10.6257316230989,10.836255464869,11.0059663147589,11.0585670132486,11.0446566452713,10.9775490942177,9.88911455082444,10.268211287208,10.5126083712122,10.4571454264245,10.6498986347635,10.6044823031462,10.9519771772232,10.4911534142384,10.5408994415765,11.4126133364728,11.522325345543,11.4543793338982
"GW101-3H11_contig_1_11",3.10679135331691,3.04150039300404,3.21479300289637,3.22781062282616,3.2618765409085,3.60170723988521,1.38696872066301,3.559483165698,3.78808958331726,3.53670475049024,4.1754675496662,1.38696872066301,2.96029242383376,3.58861790762677,4.23555256249547,2.52207941245724,4.37097399917715,2.62384678588296
"GW101-3H11_contig_1_110",4.29767662692791,4.33820307102519,4.55225560324264,5.05567675360842,5.09037786855157,4.61874305109139,3.66482293114254,1.38696872066301,3.41146949546567,3.31619627500162,3.14808085232339,1.38696872066301,3.36231991527721,3.46721142224651,4.08186878820872,3.51731079159735,3.8711435113598,3.80044342802625
"GW101-3H11_contig_1_1100",7.68470039393552,7.74928702788948,7.79471690253328,8.30576014357773,8.17548502029073,8.19892992090466,7.18028883952117,7.2772014987447,7.37140263474993,8.05930735660469,7.81690420900135,6.96043038744908,8.70568153969286,8.69404642639009,8.69375278338924,9.03153061226644,9.11367990464943,8.9938825620779
"GW101-3H11_contig_1_1101",6.71585238868867,6.66246771140629,6.59241402904099,7.22184192998512,7.00429259902722,7.29873006379488,5.49304542825097,5.34908983482443,6.38943337496788,6.75595913675201,6.57707751306096,5.48752594400415,6.97539461115949,6.7344646499769,6.96947311870358,7.37714264879726,7.37561501997221,7.11890628250146
"GW101-3H11_contig_1_1102",5.60878293019031,5.42011949144472,5.53233055032092,5.77502039455316,5.68976828669874,5.91799850756393,5.93216654778687,6.9422392623239,6.67248837758068,5.59756368987791,4.86928755232197,1.38696872066301,5.61833789456266,6.21368201831802,6.05738325571584,5.57572710755747,5.86814597576824,5.35103353177588
"GW101-3H11_contig_1_1103",7.16045631408936,7.04098058016229,7.00148054941978,7.09740084893981,7.13741239419951,6.94923449857551,5.20994377527641,5.34908983482443,4.32339383316944,6.55677905735808,6.10883382807416,6.40469985381532,6.44171055142585,6.60385365672311,6.67276240254903,5.95915358088973,6.55436644448068,6.58604489933639
"GW101-3H11_contig_1_1104",8.57818473473808,8.48224109275765,8.30062272340255,8.78164201339596,8.71014500142562,8.69472808941693,8.49522461258223,8.54262933814407,8.97018281648539,8.77399272965125,9.18032880977154,9.49463374420331,8.95711150139122,8.86052885540367,8.90750465262289,8.75248162740524,8.69286486137266,8.44049661115629
"GW101-3H11_contig_1_1105",6.13699199461681,6.07364026736623,6.35391863213256,6.72921472456051,6.8003489975854,6.73811221057633,4.07135675803738,5.58270029763227,5.74209384951112,4.89538843498214,3.98298305935418,1.38696872066301,5.25620309840833,5.14698950721746,4.66967968109362,4.93408081344572,5.60040286573442,5.11505176550571
"GW101-3H11_contig_1_1106",8.14571107986901,7.95190013142099,7.8476890563943,8.20780684315512,8.4384259116619,8.39082791535086,7.18028883952117,6.85591019113399,7.37140263474993,7.18994308176248,7.27595533576052,1.38696872066301,7.17705487443278,7.19992614528999,7.25993573498393,7.71809886812376,7.72434956369324,7.53119399073805
"GW101-3H11_contig_1_1107",11.0335429856039,10.7338032438387,10.6139957066249,10.622901247494,10.7093093774732,10.848099516459,9.70797894982491,8.73621395279365,7.89618323872124,10.5620315260373,10.6259652054737,10.2745242792593,10.4267985502606,10.3198045522513,10.3868511495877,10.5870364787531,10.5960661915384,10.5572888699223
"GW101-3H11_contig_1_1108",11.2089075926968,11.1565204334328,11.0169028794927,11.2510447314132,11.3420178183307,11.2694121007877,8.23314393462145,8.67452776379294,8.48898977077506,10.6844361950128,10.8965646107645,10.8728449771523,10.8793816920608,10.9445285778411,10.9496986368776,11.1759551387631,11.3110475559246,11.490680475814
"GW101-3H11_contig_1_1109",9.04119228578206,9.4788823227155,9.70107946569336,9.36871745105717,9.37095095826297,9.06867789849589,7.2948901868238,7.31003559623845,6.75569910272654,8.41703219830569,8.19861062690201,6.96043038744908,9.23689628827868,9.2772442259156,9.20483077665043,9.43648330489381,9.69583047660163,9.81058102025367
"GW101-3H11_contig_1_111",9.98134645775582,9.78357468296996,9.76443156646689,9.30944163029931,9.18988508580737,9.47737958784364,12.0596152530896,12.2531090265371,12.1315832813389,10.5575941630906,10.6985200362338,9.49463374420331,10.5402859571004,10.5067634856922,10.5525768366952,9.50745417423365,9.6344510219705,9.61208754942178
"GW101-3H11_contig_1_1110",10.7439996203716,10.8885839854642,11.2736846068341,10.3862908166039,10.5666834553725,10.5297476167901,9.5322736643816,9.50444089058319,9.52072587111406,9.87762978275348,10.4867251286726,10.3201379658273,10.8828811148978,10.4114402959822,10.526396284435,11.3602650369052,11.5996067831064,11.813313447174
"GW101-3H11_contig_1_1111",8.26507099779926,8.45703752563616,8.68005870174014,8.26524423530746,8.04910676874158,8.09924611906019,7.5924577417264,8.26976594365568,9.20283610977657,7.80352664949093,8.70442768352773,6.96043038744908,8.06437492480283,7.69925192253846,7.96125623912774,8.66129032055901,8.97058091427702,9.03379410810863
"GW101-3H11_contig_1_1112",8.19559580399073,8.54167672513164,8.66764857168808,8.30723909645216,8.45474862451094,8.39583823927461,7.25769272073539,7.70510189291482,7.67899886907054,7.97307123425345,8.13219318683194,7.36051695535678,7.94891151381951,7.86803155097702,7.74025820452771,8.50086003081615,8.59683106726219,8.44895615330671
"GW101-3H11_contig_1_1113",7.02456095723732,7.3059449613667,7.48578513429727,7.33928564287146,7.4104121019075,7.32838874247266,7.53143497666343,8.12967717390438,8.0358342023996,6.88441238527742,6.40007726281772,6.40469985381532,6.96882064853477,6.86565977976651,6.53455350086747,7.32441216564166,7.22190649472224,7.09753634612995
"GW101-3H11_contig_1_1114",10.9979370723121,10.9174667867098,10.7772628322655,10.4381698362441,10.5366037521184,10.6006755660783,11.7836419117463,11.6097260788627,11.5672592261951,11.2487309076337,11.4147817126493,11.1504408780989,11.2063693622174,11.3983703598777,11.2060815980791,10.3931494525955,10.6457945665841,10.6436517685271
"GW101-3H11_contig_1_1115",9.72501436707518,9.73347749701106,9.63191640416044,9.76610807922096,9.73113179866168,9.79359390922632,9.67309666175991,9.97262421988328,10.1964405219178,9.75250232723235,9.84802589881671,9.49463374420331,9.86800593264646,9.96039917434122,10.0351652207629,9.84880452271017,10.1375389028025,10.0109785559965
"GW101-3H11_contig_1_1116",7.7848257254732,7.59277432593872,7.6690306529021,7.56873508911986,7.50751017238393,7.56566264567891,8.67523273334995,7.89017403328117,8.00216848296525,7.95068181842194,7.74464322838624,7.36051695535678,7.9321182052323,7.9128365077035,7.81377189422225,7.94460001585855,7.84693871864631,7.57822996062224
"GW101-3H11_contig_1_1117",7.04578002065645,6.91614559092877,7.03349846503957,7.06628518529491,7.08742630692547,7.13094476548525,5.49304542825097,6.32390747990254,6.58417579745807,6.97597612447969,7.29632275650966,7.36051695535678,6.83785647369994,6.95409103730537,6.7245355815644,6.86791088268056,7.27804646656113,6.82589116340125
"GW101-3H11_contig_1_1118",7.5673547758503,7.41219644406731,7.27284059184113,7.23433730469991,7.27249074381836,7.27716545996601,8.52682940550658,8.51473814429213,8.81403262769672,7.7159632730264,7.52062713619584,7.36051695535678,8.10689427976819,8.02422740927236,8.03483654085553,8.02704141653251,8.13729428761394,8.35305518677394
"GW101-3H11_contig_1_1119",8.75387167599981,8.96336972606179,9.14470295551109,8.53384999555026,8.36383332966844,8.45079619762057,8.15439324917125,7.72957690650879,6.71469432261492,8.77144027728944,9.14708087016806,9.32601070777937,9.76841478470194,9.74347880124616,9.47218753779551,10.0957235983392,9.81601708220526,9.81549592098531
